iter	RMSE
5751	0.5036898009
5752	0.5036638101
5753	0.5036446731
5754	0.5036289069
5755	0.5036020778
5756	0.5035863069
5757	0.5035740684
5758	0.503559229
5759	0.5035280541
5760	0.5035127921
5761	0.5034922282
5762	0.5034685081
5763	0.5034549852
5764	0.503438799
5765	0.5034206622
5766	0.5033916391
5767	0.5033665319
5768	0.5033540254
5769	0.5033327908
5770	0.5033186006
5771	0.5033023673
5772	0.5032936175
5773	0.5032831012
5774	0.5032752645
5775	0.5032599105
5776	0.5032373444
5777	0.5032189233
5778	0.5032069205
5779	0.5031853579
5780	0.5031724917
5781	0.5031548954
5782	0.5031465691
5783	0.5031176321
5784	0.5030980094
5785	0.5030723187
5786	0.5030575761
5787	0.5030234701
5788	0.5029982844
5789	0.5029895001
5790	0.5029732406
5791	0.5029569003
5792	0.5029329558
5793	0.5029163199
5794	0.5029091012
5795	0.5028968725
5796	0.5028746642
5797	0.5028623342
5798	0.5028482795
5799	0.5028314608
5800	0.5028163394
5801	0.5028050855
5802	0.5027896006
5803	0.502774207
5804	0.5027553325
5805	0.5027413485
5806	0.5027288775
5807	0.5027108622
5808	0.5026899879
5809	0.5026827379
5810	0.5026613714
5811	0.5026496635
5812	0.5026321014
5813	0.5026189677
5814	0.502605398
5815	0.5025822606
5816	0.50256053
5817	0.5025527099
5818	0.5025240151
5819	0.5025072047
5820	0.5024870036
5821	0.5024740908
5822	0.5024506088
5823	0.5024245437
5824	0.5024128658
5825	0.5024006622
5826	0.5023857145
5827	0.5023653776
5828	0.5023444006
5829	0.5023275479
5830	0.502313986
5831	0.5022987115
5832	0.5022798613
5833	0.5022628047
5834	0.5022418437
5835	0.5022322576
5836	0.502204108
5837	0.5021920537
5838	0.5021818709
5839	0.5021584707
5840	0.5021435338
5841	0.5021188717
5842	0.5021028566
5843	0.5020801844
5844	0.5020632222
5845	0.5020477398
5846	0.5020369393
5847	0.5020231129
5848	0.5020037173
5849	0.5019835539
5850	0.5019758218
5851	0.5019632788
5852	0.5019557356
5853	0.5019376265
5854	0.5019204566
5855	0.5018983999
5856	0.5018741894
5857	0.5018524234
5858	0.5018423931
5859	0.5018167768
5860	0.5018082238
5861	0.5017954176
5862	0.5017746761
5863	0.5017676498
5864	0.5017578615
5865	0.5017255551
5866	0.5017098601
5867	0.501675145
5868	0.5016548683
5869	0.5016374329
5870	0.5016301036
5871	0.5016160576
5872	0.5016064144
5873	0.5015993623
5874	0.5015822811
5875	0.5015587222
5876	0.5015439058
5877	0.5015260997
5878	0.501502478
5879	0.5014454682
5880	0.5014199046
5881	0.5013959101
5882	0.5013794372
5883	0.5013557553
5884	0.5013410109
5885	0.5013260166
5886	0.5012927314
5887	0.5012749574
5888	0.501253661
5889	0.5012403052
5890	0.5012238425
5891	0.5012051772
5892	0.5011885978
5893	0.5011765744
5894	0.5011679465
5895	0.5011564494
5896	0.5011349723
5897	0.5011177162
5898	0.5011046415
5899	0.5010753373
5900	0.501067589
5901	0.5010495016
5902	0.5010263011
5903	0.5010050011
5904	0.500990075
5905	0.5009786914
5906	0.5009633922
5907	0.5009503667
5908	0.50093776
5909	0.5009132689
5910	0.5008981068
5911	0.5008808261
5912	0.5008640061
5913	0.5008421288
5914	0.5008171611
5915	0.5008072664
5916	0.5007852072
5917	0.500773856
5918	0.5007363305
5919	0.500709652
5920	0.5006922993
5921	0.5006773939
5922	0.5006559467
5923	0.5006263087
5924	0.5006162423
5925	0.5006099932
5926	0.5005968006
5927	0.5005823164
5928	0.5005544359
5929	0.5005287156
5930	0.5005140471
5931	0.5004929846
5932	0.5004669076
5933	0.5004554208
5934	0.5004343662
5935	0.5004221136
5936	0.5004165981
5937	0.50038526
5938	0.5003712684
5939	0.5003478783
5940	0.5003297785
5941	0.5003145653
5942	0.5003036419
5943	0.5002894047
5944	0.5002758619
5945	0.5002605939
5946	0.5002332114
5947	0.5002181751
5948	0.5001980091
5949	0.5001753498
5950	0.5001465924
5951	0.5001147436
5952	0.5001030639
5953	0.5000936845
5954	0.5000691959
5955	0.5000461093
5956	0.5000338938
5957	0.5000111171
5958	0.4999861827
5959	0.4999652372
5960	0.4999449601
5961	0.4999286761
5962	0.4999083768
5963	0.4998982423
5964	0.4998758868
5965	0.4998686465
5966	0.499851008
5967	0.4998266525
5968	0.4997921428
5969	0.4997567153
5970	0.4997451926
5971	0.4997121828
5972	0.4997017506
5973	0.4996795539
5974	0.4996693329
5975	0.4996419483
5976	0.4996310437
5977	0.4996080622
5978	0.4995875049
5979	0.4995666937
5980	0.4995433126
5981	0.4995174715
5982	0.4994819301
5983	0.4994711843
5984	0.4994589594
5985	0.4994175484
5986	0.499407205
5987	0.4993952373
5988	0.4993879061
5989	0.4993702332
5990	0.4993526951
5991	0.4993377312
5992	0.4993192423
5993	0.4993092437
5994	0.4992950342
5995	0.499283168
5996	0.4992739478
5997	0.4992610254
5998	0.4992473755
5999	0.4992271071
6000	0.4992021156
6001	0.499184439
6002	0.4991711143
6003	0.4991556717
6004	0.4991322802
6005	0.4991227408
6006	0.4991074219
6007	0.4990893617
6008	0.4990715529
6009	0.4990565765
6010	0.4990417623
6011	0.4990165052
6012	0.4989856926
6013	0.4989666742
6014	0.4989558163
6015	0.4989492094
6016	0.4989234759
6017	0.4988943866
6018	0.4988723767
6019	0.4988555803
6020	0.4988378189
6021	0.4988151597
6022	0.4987981028
6023	0.4987869036
6024	0.4987737147
6025	0.4987596312
6026	0.4987435561
6027	0.4987190579
6028	0.4987090234
6029	0.4987009081
6030	0.4986744851
6031	0.4986536066
6032	0.4986377316
6033	0.4986295399
6034	0.4986111256
6035	0.4985839823
6036	0.4985810086
6037	0.4985566193
6038	0.4985310101
6039	0.4985121605
6040	0.4985043735
6041	0.4984835386
6042	0.4984689281
6043	0.4984424958
6044	0.4984110796
6045	0.4983840172
6046	0.4983648757
6047	0.4983503763
6048	0.498342445
6049	0.498333641
6050	0.4983087985
6051	0.4982969139
6052	0.4982767137
6053	0.4982632912
6054	0.4982541055
6055	0.4982445755
6056	0.4982283612
6057	0.4982040741
6058	0.4981863835
6059	0.498166725
6060	0.4981538844
6061	0.4981283459
6062	0.4980975892
6063	0.4980766916
6064	0.4980703409
6065	0.498046643
6066	0.4980254364
6067	0.4980062071
6068	0.4979979283
6069	0.4979781536
6070	0.4979678308
6071	0.4979568722
6072	0.4979403436
6073	0.4979198144
6074	0.4979146569
6075	0.4979041412
6076	0.4978944003
6077	0.497871575
6078	0.4978481624
6079	0.4978359063
6080	0.49782752
6081	0.497819779
6082	0.4978045602
6083	0.4977955062
6084	0.4977858901
6085	0.497764608
6086	0.4977419569
6087	0.4977192313
6088	0.4977081887
6089	0.4976912304
6090	0.4976847264
6091	0.4976762926
6092	0.4976530938
6093	0.4976281124
6094	0.4976179044
6095	0.4976039193
6096	0.497592
6097	0.4975825769
6098	0.4975647155
6099	0.4975531501
6100	0.4975403488
6101	0.4975243135
6102	0.4975164853
6103	0.4975043222
6104	0.4974851795
6105	0.497475033
6106	0.4974641183
6107	0.4974450712
6108	0.4974329436
6109	0.4974153418
6110	0.4974066089
6111	0.4973806119
6112	0.4973610427
6113	0.4973470609
6114	0.4973276553
6115	0.4973155097
6116	0.4973079281
6117	0.4972962656
6118	0.4972797604
6119	0.4972696518
6120	0.4972414914
6121	0.4972090765
6122	0.4972026766
6123	0.4971768254
6124	0.4971593332
6125	0.4971458415
6126	0.497128659
6127	0.4971101695
6128	0.4970990477
6129	0.4970888693
6130	0.497071951
6131	0.4970612332
6132	0.4970429061
6133	0.4970195283
6134	0.4969950273
6135	0.4969826058
6136	0.496952649
6137	0.4969366305
6138	0.4969226028
6139	0.4969104199
6140	0.4968841008
6141	0.4968627062
6142	0.496840964
6143	0.496826782
6144	0.4968201883
6145	0.4968057822
6146	0.4967861581
6147	0.4967553764
6148	0.4967446686
6149	0.496730196
6150	0.4967260467
6151	0.4967047337
6152	0.4966856733
6153	0.4966725409
6154	0.4966596295
6155	0.4966503703
6156	0.496625209
6157	0.4966063396
6158	0.4965954918
6159	0.4965802156
6160	0.4965592862
6161	0.49654553
6162	0.4965390146
6163	0.4965254079
6164	0.4965140811
6165	0.4964957877
6166	0.4964692286
6167	0.4964542559
6168	0.4964460081
6169	0.4964303369
6170	0.4964104746
6171	0.4964018435
6172	0.4963867579
6173	0.4963675498
6174	0.4963558545
6175	0.4963377082
6176	0.4963170183
6177	0.4962954841
6178	0.4962851785
6179	0.4962700186
6180	0.4962513499
6181	0.4962364418
6182	0.4962145412
6183	0.4962092793
6184	0.4961944723
6185	0.4961762362
6186	0.496147838
6187	0.4961354972
6188	0.4961161789
6189	0.496081437
6190	0.4960629147
6191	0.4960493712
6192	0.4960241005
6193	0.4959990986
6194	0.4959948362
6195	0.4959734625
6196	0.4959526712
6197	0.4959345421
6198	0.4959203179
6199	0.4959025756
6200	0.4958816995
6201	0.495870523
6202	0.4958523655
6203	0.495828812
6204	0.4958007544
6205	0.4957855578
6206	0.4957735148
6207	0.4957553426
6208	0.4957451214
6209	0.4957298601
6210	0.4957116351
6211	0.4956953955
6212	0.4956818959
6213	0.4956662218
6214	0.4956577768
6215	0.4956322731
6216	0.495617402
6217	0.4955904455
6218	0.4955713293
6219	0.4955634549
6220	0.4955476131
6221	0.4955353326
6222	0.4955283963
6223	0.495521186
6224	0.4955040633
6225	0.4954792143
6226	0.4954369997
6227	0.4954255071
6228	0.495415702
6229	0.4954030785
6230	0.4953907988
6231	0.495377702
6232	0.495367179
6233	0.4953482958
6234	0.4953366747
6235	0.4953219305
6236	0.4952977804
6237	0.4952620361
6238	0.4952359081
6239	0.49522365
6240	0.4952063636
6241	0.4951930278
6242	0.4951734396
6243	0.4951576448
6244	0.4951453843
6245	0.4951293246
6246	0.4951138977
6247	0.4950985338
6248	0.4950897185
6249	0.4950712498
6250	0.4950596643
6251	0.4950336267
6252	0.4950202823
6253	0.4950130916
6254	0.4949946043
6255	0.4949792889
6256	0.4949564809
6257	0.4949418242
6258	0.4949378615
6259	0.4949210494
6260	0.4949096592
6261	0.4948834284
6262	0.4948488008
6263	0.4948283426
6264	0.4948106615
6265	0.494800782
6266	0.4947946799
6267	0.4947642784
6268	0.4947519445
6269	0.4947330887
6270	0.4947131495
6271	0.4947022149
6272	0.4946861599
6273	0.4946668188
6274	0.4946421315
6275	0.4946342946
6276	0.4946262417
6277	0.4945984506
6278	0.4945883637
6279	0.4945606335
6280	0.4945396347
6281	0.4945106218
6282	0.4944805391
6283	0.4944647103
6284	0.4944455282
6285	0.4944243713
6286	0.4943941811
6287	0.4943681292
6288	0.4943547859
6289	0.494330395
6290	0.4943196676
6291	0.4942952214
6292	0.4942731617
6293	0.4942617476
6294	0.4942480578
6295	0.4942307805
6296	0.49420842
6297	0.494185777
6298	0.494165179
6299	0.4941518363
6300	0.4941374278
6301	0.4941238519
6302	0.494109858
6303	0.494087911
6304	0.4940660371
6305	0.4940426935
6306	0.4940205844
6307	0.4939945878
6308	0.4939727724
6309	0.4939564586
6310	0.4939337622
6311	0.4939107743
6312	0.4938922141
6313	0.4938810483
6314	0.4938567623
6315	0.4938488931
6316	0.4938303279
6317	0.493813742
6318	0.493796796
6319	0.493783117
6320	0.493768815
6321	0.4937563985
6322	0.4937161835
6323	0.493694709
6324	0.4936819137
6325	0.4936655936
6326	0.493652313
6327	0.4936438377
6328	0.4936261653
6329	0.4936172336
6330	0.493599688
6331	0.4935644914
6332	0.4935528538
6333	0.4935350293
6334	0.4935015738
6335	0.4934879108
6336	0.4934700074
6337	0.4934468097
6338	0.4934366176
6339	0.4934101605
6340	0.4933958834
6341	0.4933731096
6342	0.4933626638
6343	0.4933497833
6344	0.4933252304
6345	0.4933065301
6346	0.4932927758
6347	0.4932865162
6348	0.4932695125
6349	0.4932612524
6350	0.4932390571
6351	0.4932144946
6352	0.4931727756
6353	0.49315417
6354	0.4931294843
6355	0.4930917893
6356	0.4930749948
6357	0.4930696511
6358	0.4930625631
6359	0.4930378536
6360	0.4930282997
6361	0.4930240849
6362	0.4930121714
6363	0.4929923311
6364	0.4929781403
6365	0.4929588374
6366	0.4929336734
6367	0.4929197926
6368	0.4928880891
6369	0.4928659603
6370	0.4928510638
6371	0.4928349003
6372	0.4928165545
6373	0.4927889578
6374	0.4927721709
6375	0.4927508937
6376	0.4927429268
6377	0.4927322056
6378	0.4927187228
6379	0.492694911
6380	0.4926779658
6381	0.4926698943
6382	0.4926641051
6383	0.4926506036
6384	0.4926438084
6385	0.4926264104
6386	0.492605086
6387	0.4925741733
6388	0.4925542213
6389	0.4925457212
6390	0.4925263781
6391	0.4924995161
6392	0.4924817663
6393	0.4924471586
6394	0.4924208639
6395	0.4924046829
6396	0.4923861469
6397	0.4923690447
6398	0.4923457934
6399	0.4923344753
6400	0.4923248716
6401	0.492304039
6402	0.4922790579
6403	0.4922582775
6404	0.4922396524
6405	0.4922218165
6406	0.4922122134
6407	0.4921811925
6408	0.4921725961
6409	0.4921622311
6410	0.4921539048
6411	0.4921236647
6412	0.49210947
6413	0.4920888468
6414	0.4920624966
6415	0.4920496102
6416	0.4920295173
6417	0.4920129045
6418	0.4919989225
6419	0.4919854839
6420	0.4919781356
6421	0.4919642903
6422	0.4919462229
6423	0.4919241915
6424	0.4919072874
6425	0.4918880332
6426	0.4918689728
6427	0.491861123
6428	0.4918503577
6429	0.4918315879
6430	0.4917917083
6431	0.4917621231
6432	0.4917412161
6433	0.4917334823
6434	0.4917154606
6435	0.4916925372
6436	0.4916819046
6437	0.4916689865
6438	0.491644054
6439	0.4916194273
6440	0.4915919381
6441	0.4915732713
6442	0.4915549493
6443	0.4915455913
6444	0.4915218176
6445	0.4915152984
6446	0.4914960682
6447	0.4914751787
6448	0.4914567172
6449	0.4914478111
6450	0.4914289095
6451	0.4914121104
6452	0.4913958677
6453	0.4913681297
6454	0.4913518145
6455	0.4913369152
6456	0.4913184349
6457	0.4912952185
6458	0.4912874861
6459	0.4912734807
6460	0.4912636963
6461	0.4912455931
6462	0.4912278635
6463	0.4912002784
6464	0.4911870418
6465	0.4911762817
6466	0.4911653928
6467	0.4911481557
6468	0.4911278957
6469	0.4911131228
6470	0.4911011272
6471	0.4910900521
6472	0.4910589858
6473	0.491041196
6474	0.4910216837
6475	0.4910114004
6476	0.4909930685
6477	0.4909820978
6478	0.4909776089
6479	0.4909518575
6480	0.4909348896
6481	0.490921588
6482	0.4909051968
6483	0.4908948801
6484	0.490878953
6485	0.4908526982
6486	0.4908440699
6487	0.4908238481
6488	0.4908120309
6489	0.4908077201
6490	0.4907916117
6491	0.490778646
6492	0.4907650683
6493	0.4907438754
6494	0.4907374843
6495	0.4907175601
6496	0.4907055005
6497	0.490696373
6498	0.4906687781
6499	0.4906557852
6500	0.4906422578
6501	0.4906154109
6502	0.4905973061
6503	0.4905768557
6504	0.4905653846
6505	0.4905574622
6506	0.4905498299
6507	0.4905243845
6508	0.4905089559
6509	0.4904921709
6510	0.49048204
6511	0.4904625789
6512	0.4904489677
6513	0.4904261423
6514	0.4904130824
6515	0.4903924488
6516	0.4903790846
6517	0.4903659183
6518	0.490352776
6519	0.4903358061
6520	0.4903209515
6521	0.4902973296
6522	0.4902806667
6523	0.490265375
6524	0.4902510118
6525	0.4902395958
6526	0.4902304511
6527	0.4902104855
6528	0.4901943917
6529	0.4901850331
6530	0.4901556858
6531	0.4901224131
6532	0.4901090352
6533	0.4900994283
6534	0.4900896618
6535	0.4900772845
6536	0.490070985
6537	0.4900489461
6538	0.4900140429
6539	0.4899905094
6540	0.4899747908
6541	0.4899577456
6542	0.4899371973
6543	0.489923038
6544	0.4899132275
6545	0.489891358
6546	0.4898709514
6547	0.4898495153
6548	0.4898259201
6549	0.4898141108
6550	0.4897963459
6551	0.4897855193
6552	0.4897664092
6553	0.4897530834
6554	0.4897189353
6555	0.4897093899
6556	0.4896862889
6557	0.4896770367
6558	0.4896594099
6559	0.4896357925
6560	0.4896262803
6561	0.4895908594
6562	0.489575561
6563	0.4895459735
6564	0.489532542
6565	0.4895116638
6566	0.4894904109
6567	0.4894631887
6568	0.4894441849
6569	0.4894321338
6570	0.4894222432
6571	0.4894099281
6572	0.4893885977
6573	0.4893752398
6574	0.4893650286
6575	0.4893572158
6576	0.489345082
6577	0.4893215259
6578	0.4892891849
6579	0.4892706241
6580	0.489245278
6581	0.4892274042
6582	0.489212341
6583	0.489191184
6584	0.4891702009
6585	0.4891443634
6586	0.4891319629
6587	0.4891114226
6588	0.4890833434
6589	0.4890675566
6590	0.4890467755
6591	0.4890257983
6592	0.4890021949
6593	0.488994263
6594	0.4889819343
6595	0.4889730365
6596	0.4889617402
6597	0.4889488065
6598	0.4889364207
6599	0.4889221499
6600	0.4888974557
6601	0.488875182
6602	0.4888697777
6603	0.4888548037
6604	0.4888415811
6605	0.4888278648
6606	0.4888150711
6607	0.4888036424
6608	0.488795755
6609	0.4887660899
6610	0.4887604817
6611	0.4887367378
6612	0.4887265027
6613	0.488707175
6614	0.4886943127
6615	0.4886823152
6616	0.4886709391
6617	0.4886564302
6618	0.4886450944
6619	0.4886326633
6620	0.4886102565
6621	0.4885900755
6622	0.4885729684
6623	0.4885604191
6624	0.488549485
6625	0.4885337608
6626	0.488502032
6627	0.488485099
6628	0.4884649642
6629	0.4884462532
6630	0.4884292
6631	0.488414952
6632	0.4884035191
6633	0.488378812
6634	0.4883669796
6635	0.4883551296
6636	0.4883483218
6637	0.4883265429
6638	0.4883160367
6639	0.4883029396
6640	0.4882975322
6641	0.488274862
6642	0.4882328475
6643	0.4882232814
6644	0.4882069817
6645	0.4881958193
6646	0.4881779784
6647	0.488142879
6648	0.4881311001
6649	0.4881100997
6650	0.488092129
6651	0.4880757888
6652	0.4880584753
6653	0.4880496957
6654	0.4880417234
6655	0.4880215351
6656	0.4880095708
6657	0.4879979947
6658	0.4879822489
6659	0.487973785
6660	0.4879536526
6661	0.4879435256
6662	0.487928397
6663	0.4879074275
6664	0.4878863215
6665	0.4878681871
6666	0.4878452303
6667	0.4878365636
6668	0.487821603
6669	0.4878061685
6670	0.4877937625
6671	0.4877796068
6672	0.4877738668
6673	0.4877513201
6674	0.4877330544
6675	0.4877207406
6676	0.4877162859
6677	0.4876981924
6678	0.4876857695
6679	0.4876646963
6680	0.4876526389
6681	0.4876349246
6682	0.487620984
6683	0.4875985407
6684	0.487583153
6685	0.4875594322
6686	0.4875459783
6687	0.487519393
6688	0.4875106057
6689	0.4874848344
6690	0.4874717932
6691	0.4874550208
6692	0.4874309945
6693	0.4874238473
6694	0.4874115816
6695	0.4873945998
6696	0.4873697458
6697	0.4873498011
6698	0.4873321102
6699	0.4873127508
6700	0.4872814414
6701	0.4872492509
6702	0.4872301086
6703	0.4872204648
6704	0.4872101339
6705	0.4871959073
6706	0.4871880359
6707	0.487158464
6708	0.487134264
6709	0.4871216717
6710	0.4871122182
6711	0.4871019276
6712	0.4870869529
6713	0.4870581729
6714	0.4870293334
6715	0.4870208812
6716	0.4870031782
6717	0.4869854367
6718	0.4869667804
6719	0.4869527014
6720	0.4869213856
6721	0.4869000614
6722	0.4868928976
6723	0.486883466
6724	0.4868640869
6725	0.4868577345
6726	0.4868378268
6727	0.486825925
6728	0.4868020023
6729	0.4867784555
6730	0.48676131
6731	0.4867566588
6732	0.4867401871
6733	0.4867291109
6734	0.4867130263
6735	0.4867032509
6736	0.4866964306
6737	0.4866868927
6738	0.4866702153
6739	0.4866580785
6740	0.4866259339
6741	0.4865996642
6742	0.4865862515
6743	0.4865767598
6744	0.4865503983
6745	0.4865343393
6746	0.4865184535
6747	0.4864983488
6748	0.4864853638
6749	0.4864791512
6750	0.486464336
6751	0.486442635
6752	0.486417725
6753	0.4863994384
6754	0.4863866223
6755	0.4863711324
6756	0.4863520529
6757	0.4863258446
6758	0.4863216277
6759	0.4863159172
6760	0.4863032342
6761	0.4862775289
6762	0.4862609988
6763	0.4862390815
6764	0.4862273535
6765	0.4862097207
6766	0.4861811063
6767	0.4861657873
6768	0.4861583062
6769	0.4861349932
6770	0.4861217301
6771	0.4861107443
6772	0.4860869127
6773	0.4860747314
6774	0.4860526944
6775	0.4860385644
6776	0.4860258582
6777	0.4860170874
6778	0.4860085512
6779	0.4859933365
6780	0.48598105
6781	0.4859671477
6782	0.4859593271
6783	0.4859436321
6784	0.4859255156
6785	0.4858960411
6786	0.4858826179
6787	0.4858568107
6788	0.4858403991
6789	0.4858262533
6790	0.4858142313
6791	0.4857909845
6792	0.4857629037
6793	0.4857424784
6794	0.4857239377
6795	0.4857132497
6796	0.4857060214
6797	0.4856877308
6798	0.4856733155
6799	0.4856529511
6800	0.4856290921
6801	0.4856095209
6802	0.4856010671
6803	0.4855773152
6804	0.4855579261
6805	0.4855340222
6806	0.4855277595
6807	0.4854999709
6808	0.4854852261
6809	0.485476036
6810	0.4854574158
6811	0.4854499358
6812	0.4854342276
6813	0.4854050767
6814	0.4853766059
6815	0.4853599791
6816	0.4853431644
6817	0.4853222726
6818	0.4852957197
6819	0.4852712423
6820	0.4852537613
6821	0.4852338671
6822	0.4852132054
6823	0.4852019759
6824	0.4851743168
6825	0.4851623422
6826	0.485147185
6827	0.4851319942
6828	0.4851257665
6829	0.4851183114
6830	0.4851051833
6831	0.4850992607
6832	0.4850751223
6833	0.4850609857
6834	0.4850523124
6835	0.4850395307
6836	0.4850320707
6837	0.4850160902
6838	0.4849943527
6839	0.484987112
6840	0.4849582831
6841	0.4849464349
6842	0.4849208869
6843	0.4849091081
6844	0.4848873495
6845	0.4848508115
6846	0.4848254306
6847	0.4848152052
6848	0.4848015487
6849	0.4847760824
6850	0.4847589053
6851	0.4847450158
6852	0.4847255604
6853	0.4847061318
6854	0.4846902457
6855	0.4846843547
6856	0.4846755777
6857	0.4846657706
6858	0.484635908
6859	0.4846284413
6860	0.4846207886
6861	0.4846100172
6862	0.484599152
6863	0.4845799801
6864	0.484558778
6865	0.4845346678
6866	0.4845146773
6867	0.4844989848
6868	0.4844867941
6869	0.4844674298
6870	0.4844429654
6871	0.4844285213
6872	0.4844082628
6873	0.4843919713
6874	0.484369381
6875	0.4843594593
6876	0.4843429839
6877	0.4843125965
6878	0.484296756
6879	0.4842739298
6880	0.484258838
6881	0.4842458561
6882	0.4842124058
6883	0.48420481
6884	0.484193224
6885	0.4841737969
6886	0.4841606215
6887	0.4841508834
6888	0.4841360521
6889	0.4841255015
6890	0.4841078126
6891	0.4840776455
6892	0.4840676941
6893	0.4840618406
6894	0.4840494602
6895	0.4840208167
6896	0.4840085482
6897	0.4839942652
6898	0.4839808747
6899	0.4839573731
6900	0.4839355919
6901	0.483920978
6902	0.483896331
6903	0.4838718007
6904	0.4838543753
6905	0.4838459518
6906	0.4838296122
6907	0.4838135017
6908	0.4837908983
6909	0.4837686198
6910	0.4837478448
6911	0.4837364697
6912	0.4837211059
6913	0.4837140624
6914	0.4836961675
6915	0.4836782592
6916	0.4836637367
6917	0.4836460068
6918	0.4836362453
6919	0.483612128
6920	0.4836042539
6921	0.4835880486
6922	0.4835686336
6923	0.4835591995
6924	0.483550813
6925	0.4835345984
6926	0.483523004
6927	0.4835096555
6928	0.4834885267
6929	0.4834767262
6930	0.4834715063
6931	0.4834635268
6932	0.4834463076
6933	0.483434398
6934	0.4834235634
6935	0.4834052567
6936	0.4833890349
6937	0.4833626734
6938	0.4833566304
6939	0.4833441398
6940	0.4833259963
6941	0.4833083027
6942	0.4832854674
6943	0.4832684231
6944	0.4832425958
6945	0.4832289397
6946	0.4832174342
6947	0.483208242
6948	0.4831874862
6949	0.4831695263
6950	0.4831562466
6951	0.4831477565
6952	0.483139393
6953	0.483125526
6954	0.4831091859
6955	0.4830928001
6956	0.4830701888
6957	0.4830506114
6958	0.4830253481
6959	0.4830056372
6960	0.4829686973
6961	0.4829569898
6962	0.482937254
6963	0.4829213887
6964	0.4829132952
6965	0.4828931419
6966	0.4828840359
6967	0.4828784194
6968	0.4828674158
6969	0.4828593276
6970	0.4828407445
6971	0.4828233436
6972	0.482811322
6973	0.4827933948
6974	0.4827847946
6975	0.4827657185
6976	0.4827298057
6977	0.482712622
6978	0.4827010503
6979	0.4826823398
6980	0.4826663235
6981	0.4826446275
6982	0.4826297242
6983	0.4826206966
6984	0.4826018543
6985	0.482597678
6986	0.4825737821
6987	0.4825570565
6988	0.4825467141
6989	0.482531213
6990	0.4825042742
6991	0.4824945414
6992	0.4824866277
6993	0.4824767576
6994	0.4824537123
6995	0.4824319317
6996	0.4824059357
6997	0.4823846595
6998	0.4823630305
6999	0.4823422694
7000	0.4823175911
7001	0.48230786
7002	0.4822876181
7003	0.4822769542
7004	0.4822625449
7005	0.48223894
7006	0.4822200488
7007	0.4822146486
7008	0.4821970142
7009	0.4821830857
7010	0.4821667266
7011	0.4821538219
7012	0.4821418385
7013	0.4821253723
7014	0.4821140321
7015	0.4820979687
7016	0.4820874256
7017	0.4820681351
7018	0.4820501002
7019	0.4820411103
7020	0.4820172379
7021	0.4819944732
7022	0.4819787933
7023	0.4819616832
7024	0.4819564429
7025	0.4819422968
7026	0.4819199703
7027	0.4819118321
7028	0.4819014464
7029	0.4818804953
7030	0.4818701992
7031	0.4818523329
7032	0.4818387815
7033	0.4818283775
7034	0.4818169018
7035	0.4818038102
7036	0.481789164
7037	0.4817774103
7038	0.4817659054
7039	0.4817621335
7040	0.4817419352
7041	0.4817325795
7042	0.4817169368
7043	0.4817078449
7044	0.4816918914
7045	0.4816756147
7046	0.4816502421
7047	0.481634685
7048	0.4816240663
7049	0.4816170239
7050	0.4816021906
7051	0.4815932768
7052	0.4815740079
7053	0.4815652681
7054	0.481536851
7055	0.4815284495
7056	0.4815152579
7057	0.4815042688
7058	0.4814894858
7059	0.4814775762
7060	0.4814674624
7061	0.4814578372
7062	0.4814520321
7063	0.4814381071
7064	0.4814302367
7065	0.4814095962
7066	0.4813907329
7067	0.4813858409
7068	0.4813683968
7069	0.4813441108
7070	0.4813373637
7071	0.4813310874
7072	0.4813125554
7073	0.4812963041
7074	0.4812731755
7075	0.4812656124
7076	0.4812409622
7077	0.4812343468
7078	0.4812211232
7079	0.4811904712
7080	0.4811725979
7081	0.4811481717
7082	0.4811304477
7083	0.481112124
7084	0.4810969973
7085	0.4810763849
7086	0.481059155
7087	0.4810424595
7088	0.4810279291
7089	0.4810130556
7090	0.4809944501
7091	0.4809800574
7092	0.4809658566
7093	0.4809451934
7094	0.4809297969
7095	0.4809142391
7096	0.4808968204
7097	0.4808733058
7098	0.4808600003
7099	0.4808537431
7100	0.4808349995
7101	0.4808247026
7102	0.480812961
7103	0.4807837462
7104	0.4807608998
7105	0.480747526
7106	0.4807373547
7107	0.4807275742
7108	0.4807137527
7109	0.480697564
7110	0.4806653987
7111	0.4806353487
7112	0.480619663
7113	0.4806043401
7114	0.4805956565
7115	0.4805801987
7116	0.4805665756
7117	0.4805511244
7118	0.4805409068
7119	0.480530305
7120	0.4805117839
7121	0.4804948545
7122	0.4804815309
7123	0.480460996
7124	0.4804425015
7125	0.4804330688
7126	0.4804213097
7127	0.480402254
7128	0.4803898117
7129	0.4803825775
7130	0.4803584336
7131	0.4803366111
7132	0.4803125815
7133	0.4802970268
7134	0.4802796581
7135	0.4802685095
7136	0.4802498238
7137	0.48022307
7138	0.4802072692
7139	0.4801821397
7140	0.480169564
7141	0.4801457109
7142	0.4801276047
7143	0.4801135881
7144	0.4801016192
7145	0.4800869375
7146	0.4800648961
7147	0.4800551955
7148	0.4800460527
7149	0.4800381975
7150	0.4800264515
7151	0.4800021284
7152	0.4799777226
7153	0.4799696716
7154	0.4799595187
7155	0.4799465203
7156	0.4799296494
7157	0.4799115279
7158	0.4798874017
7159	0.4798707472
7160	0.4798577335
7161	0.4798443193
7162	0.4798260197
7163	0.4798018198
7164	0.479792188
